id_hogar,region,area,miembros,edad_jefe,educ_jefe,empleo_jefe,vivienda_propia,internet,transferencias,ingreso_pc,pobre,miembros_z,edad_jefe_z,transferencias_z
726,Sierra,Rural,6,49,Primaria,Inactivo,Sí,No,81.02678768790096,30,Pobre,1.1372255850850943,0.22120725573270755,-0.03886770158861114
727,Sierra,Urbana,5,66,Superior,Formal,Sí,Sí,84.1388197696428,1227.05,No pobre,0.569180837290342,1.492995360045959,0.007539056729410965
728,Sierra,Urbana,2,38,Secundaria,Desempleado,Sí,No,76.53863296205229,566.73,No pobre,-1.134953406093915,-0.6017144588229256,-0.10579526087642274
729,Sierra,Urbana,2,50,Primaria,Informal,No,No,151.60311426695378,531.96,No pobre,-1.134953406093915,0.29601832069231054,1.0135695627132197
730,Costa,Urbana,2,32,Superior,Formal,Sí,No,25.323742766354467,947.17,No pobre,-1.134953406093915,-1.0505808485805437,-0.8695139402370545
731,Costa,Rural,4,32,Secundaria,Inactivo,Sí,Sí,94.21410133455723,160.44,Pobre,0.001136089495589632,-1.0505808485805437,0.15778209545390565
732,Sierra,Urbana,5,35,Primaria,Formal,Sí,Sí,1.6281986425741801,208.89,Pobre,0.569180837290342,-0.8261476537017347,-1.222862929091574
733,Sierra,Urbana,6,65,Primaria,Informal,Sí,Sí,5.927586080405261,211.39,Pobre,1.1372255850850943,1.418184295086356,-1.1587502758469153
734,Amazonia,Rural,4,46.04312114989733,Primaria,Informal,Sí,Sí,85.64397108263692,227.2,Pobre,0.001136089495589632,5.31564587615229e-16,0.029983938844854018
735,Costa,Rural,5,54,Primaria,Formal,Sí,Sí,158.34185537035626,547.61,No pobre,0.569180837290342,0.5952625805307227,1.114057964355367
736,Costa,Urbana,4,62,Superior,Formal,No,No,7.289493571504433,588.68,No pobre,0.001136089495589632,1.1937511002075467,-1.1384414518596095
737,Sierra,Urbana,5,40,Superior,Desempleado,No,No,80.69918596701065,646.88,No pobre,0.569180837290342,-0.4520923289037196,-0.04375291275822599
738,Insular,Rural,5,57,Primaria,Formal,Sí,Sí,17.458305975689555,621.92,No pobre,0.569180837290342,0.8196957754095316,-0.9868036771750386
739,Costa,Rural,5,49,Secundaria,Informal,Sí,Sí,138.57520124032894,591.93,No pobre,0.569180837290342,0.22120725573270755,0.8192967546782843
740,Costa,Rural,6,31,Secundaria,Informal,Sí,No,90.4348452694804,617.9,No pobre,1.1372255850850943,-1.1253919135401467,0.10142566395600928
741,Insular,Urbana,3,34,Superior,Formal,No,Sí,233.40430722491155,1267.5,No pobre,-0.5669086582991627,-0.9009587186613377,2.233392524692812
742,Costa,Rural,2,47,Secundaria,Informal,Sí,Sí,140.08043078266113,658.76,No pobre,-1.134953406093915,0.07158512581350153,0.8417428033530332
743,Costa,Urbana,2,49,Secundaria,Informal,Sí,Sí,142.64619770339934,625.13,No pobre,-1.134953406093915,0.22120725573270755,0.8800036317325498
744,Sierra,Urbana,1,42,Secundaria,Formal,No,Sí,228.52783455097742,939.64,No pobre,-1.7029981538886676,-0.30247019898451355,2.1606743512037276
745,Costa,Urbana,6,32,Primaria,Formal,No,No,130.72933662032048,502.55,No pobre,1.1372255850850943,-1.0505808485805437,0.7022988788039257
746,Sierra,Urbana,5,18,Secundaria,Informal,Sí,Sí,19.413387152415766,547.22,No pobre,0.569180837290342,-2.097935758014986,-0.9576494212813571
747,Sierra,Rural,2,52,Secundaria,Inactivo,No,No,32.71014223595101,294.46,Pobre,-1.134953406093915,0.4456404506115166,-0.7593676287523486
748,Costa,Rural,2,42,Secundaria,Informal,Sí,No,168.05677561518962,760.24,No pobre,-1.134953406093915,-0.30247019898451355,1.2589272793363693
749,Sierra,Rural,2,54,Secundaria,Informal,No,Sí,87.54455970183378,699.74,No pobre,-1.134953406093915,0.5952625805307227,0.05832559934074625
750,Amazonia,Urbana,4,24,Secundaria,Informal,No,No,76.4197111666907,393.68,No pobre,0.001136089495589632,-1.6490693682573678,-0.10756862788265281
751,Costa,Rural,5,28,Primaria,Informal,No,No,76.79434196720406,207.53,Pobre,0.569180837290342,-1.3498251084189559,-0.1019821170237481
752,Costa,Rural,2,44,Primaria,Informal,Sí,No,11.697695217406542,413.4,No pobre,-1.134953406093915,-0.1528480690653075,-1.072706156391837
753,Costa,Rural,2,26,Primaria,Formal,Sí,Sí,163.3333701416028,541.31,No pobre,-1.134953406093915,-1.4994472383381618,1.1884916506239305
754,Costa,Urbana,4,18,Secundaria,Formal,Sí,Sí,49.71642226235336,823.35,No pobre,0.001136089495589632,-2.097935758014986,-0.5057692382652766
755,Sierra,Rural,3,57,Primaria,Formal,Sí,No,138.18183107881902,562.19,No pobre,-0.5669086582991627,0.8196957754095316,0.8134308016497749
756,Sierra,Urbana,4,59,Primaria,Informal,No,Sí,20.069983359416547,217.1,Pobre,0.001136089495589632,0.9693179053287377,-0.9478582299663368
757,Sierra,Rural,2,32,Secundaria,Inactivo,Sí,Sí,39.00691172841933,320.17,No pobre,-1.134953406093915,-1.0505808485805437,-0.6654699270751481
758,Amazonia,Urbana,7,42,Secundaria,Informal,No,Sí,86.47362655164709,554.93,No pobre,1.7052703328798469,-0.30247019898451355,0.04235579743315952
759,Costa,Urbana,5,30,Secundaria,Inactivo,Sí,Sí,122.39255823159013,592.55,No pobre,0.569180837290342,-1.2002029784997497,0.5779804753701868
760,Costa,Rural,4,50,Primaria,Formal,Sí,No,101.8549644726672,86.96,Pobre,0.001136089495589632,0.29601832069231054,0.2717229802769464
761,Sierra,Rural,5,46,Secundaria,Inactivo,Sí,Sí,4.208736457805642,535.11,No pobre,0.569180837290342,-0.00322593914610149,-1.184381836488269
762,Costa,Urbana,3,34,Primaria,Informal,No,Sí,25.973472553190554,414.58,No pobre,-0.5669086582991627,-0.9009587186613377,-0.8598251412794147
763,Sierra,Urbana,5,35,Secundaria,Informal,Sí,Sí,45.167396616395195,562.15,No pobre,0.569180837290342,-0.8261476537017347,-0.5736045073722414
764,Sierra,Urbana,3,31,Superior,Informal,Sí,No,88.64640649496579,967.97,No pobre,-0.5669086582991627,-1.1253919135401467,0.07475638684205804
765,Sierra,Urbana,5,52,Primaria,Formal,Sí,No,84.6150846822055,588.27,No pobre,0.569180837290342,0.4456404506115166,0.014641139905970343
766,Costa,Rural,3,54,Primaria,Formal,Sí,Sí,3.553743921079783,593.8,No pobre,-0.5669086582991627,0.5952625805307227,-1.1941491138021108
767,Costa,Rural,5,51,Primaria,Informal,Sí,Sí,79.81488517355115,356.9,No pobre,0.569180837290342,0.3708293856519136,-0.056939644811303425
768,Costa,Urbana,3,34,Secundaria,Formal,No,No,45.798824269455324,822.04,No pobre,-0.5669086582991627,-0.9009587186613377,-0.5641886306327971
769,Sierra,Rural,5,21,Secundaria,Formal,Sí,No,130.66707901857717,669.59,No pobre,0.569180837290342,-1.8735025631361768,0.701370490727687
770,Sierra,Rural,4,53,Primaria,Informal,No,Sí,81.92330791290715,413.2,No pobre,0.001136089495589632,0.5204515155711196,-0.025498752838637333
771,Amazonia,Urbana,1,44,Primaria,Inactivo,Sí,No,91.12234001334441,261.95,Pobre,-1.7029981538886676,-0.1528480690653075,0.11167761560219873
772,Sierra,Urbana,3,45,Primaria,Inactivo,No,No,16.757063420790224,196.42,Pobre,-0.5669086582991627,-0.07803700410570451,-0.9972606367798095
773,Sierra,Urbana,4,60,Primaria,Formal,No,Sí,68.17795518277985,596.31,No pobre,0.001136089495589632,1.0441289702883407,-0.2304700530657087
774,Sierra,Urbana,3,33,Primaria,Informal,Sí,Sí,169.71141200314625,462.59,No pobre,-0.5669086582991627,-0.9757697836209407,1.283601289418274
775,Costa,Urbana,4,62,Primaria,Formal,Sí,Sí,52.12944002671699,637.1,No pobre,0.001136089495589632,1.1937511002075467,-0.46978621197679415
776,Costa,Urbana,6,40,Superior,Formal,Sí,No,29.95927622066812,863.82,No pobre,1.1372255850850943,-0.4520923289037196,-0.8003886629137453
777,Costa,Urbana,5,36,Superior,Formal,Sí,Sí,45.33209141049209,977.34,No pobre,0.569180837290342,-0.7513365887421316,-0.5711485714097776
778,Costa,Urbana,2,43,Superior,Formal,No,Sí,80.66188771638498,1064.39,No pobre,-1.134953406093915,-0.22765913402491053,-0.044309105900522124
779,Sierra,Urbana,2,51,Secundaria,Formal,Sí,Sí,216.4838212141773,774.42,No pobre,-1.134953406093915,0.3708293856519136,1.9810734983143565
780,Sierra,Urbana,3,43,Primaria,Inactivo,Sí,No,113.57204224226062,280.07,Pobre,-0.5669086582991627,-0.22765913402491053,0.4464485557095264
781,Costa,Urbana,3,33,Secundaria,Informal,No,Sí,52.76461311467088,769.08,No pobre,-0.5669086582991627,-0.9757697836209407,-0.46031448314863577
782,Sierra,Urbana,5,42,Secundaria,Inactivo,No,No,81.60881316526627,338.21,No pobre,0.569180837290342,-0.30247019898451355,-0.030188512250721816
783,Costa,Rural,2,18,Primaria,Informal,Sí,Sí,39.008212429902244,414.77,No pobre,-1.134953406093915,-2.097935758014986,-0.6654505309578279
784,Sierra,Urbana,8,39,Superior,Formal,Sí,Sí,39.6456698166768,422.13,No pobre,2.273315080674599,-0.5269033938633226,-0.6559447385658911
785,Sierra,Urbana,6,52,Secundaria,Desempleado,Sí,No,80.40009579428401,445.86,No pobre,1.1372255850850943,0.4456404506115166,-0.04821295847640889
786,Sierra,Urbana,4,44,Primaria,Informal,Sí,Sí,27.583514119148106,308.28,Pobre,0.001136089495589632,-0.1528480690653075,-0.8358161311307974
787,Costa,Rural,6,56,Secundaria,Formal,No,No,193.2311214461682,673.86,No pobre,1.1372255850850943,0.7448847104499287,1.6343282238339099
788,Costa,Urbana,1,53,Secundaria,Formal,Sí,Sí,137.48174444179227,1128.01,No pobre,-1.7029981538886676,0.5204515155711196,0.8029910791428035
789,Costa,Urbana,5,55,Primaria,Informal,No,No,97.42098441958643,266.02,Pobre,0.569180837290342,0.6700736454903257,0.20560327607547785
790,Amazonia,Rural,6,55,Secundaria,Informal,Sí,No,65.44807128010933,268.13,Pobre,1.1372255850850943,0.6700736454903257,-0.2711782010474555
791,Amazonia,Urbana,2,22,Primaria,Informal,No,Sí,115.58186326801679,338.49,No pobre,-1.134953406093915,-1.7986914981765738,0.47641909462265425
792,Sierra,Urbana,4,46,Primaria,Informal,Sí,No,172.8491604820032,314.32,No pobre,0.001136089495589632,-0.00322593914610149,1.3303915317732165
793,Costa,Urbana,5,69,Superior,Informal,Sí,No,122.71809074453884,992.94,No pobre,0.569180837290342,1.7174285549247679,0.5828348304206058
794,Sierra,Rural,4,39,Secundaria,Formal,Sí,Sí,163.4695750709828,727.01,No pobre,0.001136089495589632,-0.5269033938633226,1.190522744479468
795,Sierra,Urbana,6,52,Secundaria,Formal,Sí,Sí,37.42287364983311,473.11,No pobre,1.1372255850850943,0.4456404506115166,-0.6890911720844061
796,Costa,Urbana,3,48,Secundaria,Formal,No,Sí,46.51211381038204,908.48,No pobre,-0.5669086582991627,0.14639619077310453,-0.553552025846245
797,Costa,Urbana,4,54,Superior,Formal,No,Sí,93.91712652537407,1036.22,No pobre,0.001136089495589632,0.5952625805307227,0.15335359412926966
798,Costa,Rural,5,42,Secundaria,Informal,No,No,183.98222528440652,486.22,No pobre,0.569180837290342,-0.30247019898451355,1.496408280332838
799,Costa,Urbana,3,37,Secundaria,Informal,Sí,Sí,226.3615313317306,786.01,No pobre,-0.5669086582991627,-0.6765255237825286,2.128370342987054
800,Costa,Urbana,6,47,Primaria,Desempleado,Sí,Sí,83.63325145894079,186.42,Pobre,1.1372255850850943,0.07158512581350153,0
801,Sierra,Urbana,2,49,Secundaria,Informal,Sí,Sí,105.08468861914882,834.27,No pobre,-1.134953406093915,0.22120725573270755,0.31988476780445896
802,Costa,Rural,4,43,Superior,Informal,Sí,Sí,130.4810338408971,774.96,No pobre,0.001136089495589632,-0.22765913402491053,0.698596176912773
803,Costa,Urbana,3,46,Secundaria,Inactivo,Sí,Sí,77.01560804587008,615.38,No pobre,-0.5669086582991627,-0.00322593914610149,-0.09868258759509156
804,Costa,Urbana,2,52,Primaria,Inactivo,No,Sí,55.84599392816079,229.63,Pobre,-1.134953406093915,0.4456404506115166,-0.4143647978814518
805,Costa,Urbana,5,35,Superior,Informal,No,No,121.86949929807814,682.49,No pobre,0.569180837290342,-0.8261476537017347,0.5701805977095468
806,Amazonia,Urbana,4,46.04312114989733,Secundaria,Formal,Sí,No,24.271066944018898,923.82,No pobre,0.001136089495589632,5.31564587615229e-16,-0.8852114880743537
807,Sierra,Rural,3,77,Primaria,Formal,No,Sí,106.31685948123524,737.01,No pobre,-0.5669086582991627,2.315917074601592,0.3382589535138006
808,Sierra,Urbana,6,67,Primaria,Informal,Sí,Sí,53.41727330978574,305.02,Pobre,1.1372255850850943,1.5678064250055619,-0.4505819858147599
809,Sierra,Rural,4,40,Primaria,Formal,Sí,No,131.36722797938836,640.42,No pobre,0.001136089495589632,-0.4520923289037196,0.7118111426096538
810,Sierra,Urbana,7,20,Superior,Inactivo,Sí,Sí,83.63325145894079,560.01,No pobre,1.7052703328798469,-1.9483136280957798,0
811,Costa,Urbana,6,47,Secundaria,Formal,No,Sí,17.881865790571435,918.14,No pobre,1.1372255850850943,0.07158512581350153,-0.9804875347169415
812,Sierra,Urbana,3,58,Secundaria,Formal,No,No,104.68649722933787,887.59,No pobre,-0.5669086582991627,0.8945068403691347,0.31394692040896194
813,Costa,Rural,5,57,Superior,Informal,Sí,Sí,153.27631373197033,822.7,No pobre,0.569180837290342,0.8196957754095316,1.0385203862109669
814,Amazonia,Rural,6,46.04312114989733,Secundaria,Informal,No,No,255.67391399282857,478.82,No pobre,1.1372255850850943,5.31564587615229e-16,2.5654778734202197
815,Sierra,Urbana,6,30,Superior,Informal,No,Sí,116.92927648323038,782.8,No pobre,1.1372255850850943,-1.2002029784997497,0.4965117793349302
816,Costa,Urbana,2,48,Secundaria,Informal,Sí,No,451.6822015564155,1088.87,No pobre,-1.134953406093915,0.14639619077310453,5.4883620180469
817,Costa,Urbana,1,55,Secundaria,Informal,No,Sí,7.189758161013448,525.29,No pobre,-1.7029981538886676,0.6700736454903257,-1.139928710656702
818,Costa,Urbana,9,58,Secundaria,Formal,No,No,111.54995271251083,900.31,No pobre,2.841359828469352,0.8945068403691347,0.41629506832903024
819,Sierra,Urbana,3,57,Secundaria,Formal,No,No,83.63325145894079,758.18,No pobre,-0.5669086582991627,0.8196957754095316,0
820,Sierra,Urbana,5,32,Secundaria,Informal,Sí,Sí,123.2175262881888,533.09,No pobre,0.569180837290342,-1.0505808485805437,0.5902824350598936
821,Sierra,Rural,4,28,Superior,Inactivo,Sí,Sí,45.71540511129644,527.67,No pobre,0.001136089495589632,-1.3498251084189559,-0.565432580762516
822,Costa,Urbana,3,18,Secundaria,Informal,Sí,No,83.63325145894079,503.5,No pobre,-0.5669086582991627,-2.097935758014986,0
823,Sierra,Urbana,5,53,Primaria,Formal,No,No,231.13055948591582,741.99,No pobre,0.569180837290342,0.5204515155711196,2.199486299105104
824,Insular,Rural,6,58,Superior,Formal,No,Sí,97.95073929135164,1086.03,No pobre,1.1372255850850943,0.8945068403691347,0.21350300385978874
825,Sierra,Urbana,2,51,Secundaria,Inactivo,No,Sí,55.62281483213026,501.51,No pobre,-1.134953406093915,0.3708293856519136,-0.41769285430859715
826,Costa,Rural,3,31,Primaria,Formal,Sí,No,58.7371595704626,423.73,No pobre,-0.5669086582991627,-1.1253919135401467,-0.3712516095544942
827,Costa,Urbana,5,68,Primaria,Informal,Sí,No,39.83717399338114,402.88,No pobre,0.569180837290342,1.6426174899651649,-0.6530890199191103
828,Costa,Rural,3,41,Secundaria,Formal,Sí,No,46.18710831056647,780.24,No pobre,-0.5669086582991627,-0.37728126394411654,-0.5583985220538057
829,Costa,Rural,4,71,Secundaria,Formal,Sí,No,97.29633666925862,948.12,No pobre,0.001136089495589632,1.8670506848439739,0.20374452337871574
830,Sierra,Rural,3,54,Secundaria,Formal,Sí,Sí,123.72149263757775,1093.64,No pobre,-0.5669086582991627,0.5952625805307227,0.5977976032722404
831,Costa,Rural,4,63,Secundaria,Formal,No,Sí,89.55736224131967,929.43,No pobre,0.001136089495589632,1.2685621651671497,0.08834059871682652
832,Sierra,Urbana,4,51,Primaria,Desempleado,Sí,Sí,192.935246286954,389.37,No pobre,0.001136089495589632,0.3708293856519136,1.6299161205376371
833,Sierra,Rural,5,45,Primaria,Informal,Sí,Sí,94.42037645144022,30,Pobre,0.569180837290342,-0.07803700410570451,0.16085807900573745
834,Sierra,Urbana,5,32,Secundaria,Informal,Sí,Sí,74.17549068241453,553.81,No pobre,0.569180837290342,-1.0505808485805437,-0.14103454175840785
835,Sierra,Urbana,4,38,Primaria,Formal,Sí,Sí,110.93678607449533,544.72,No pobre,0.001136089495589632,-0.6017144588229256,0.40715150064346417
836,Sierra,Urbana,3,45,Secundaria,Formal,Sí,No,47.78910637222481,992.56,No pobre,-0.5669086582991627,-0.07803700410570451,-0.5345094569925909
837,Sierra,Urbana,6,50,Secundaria,Formal,Sí,Sí,134.80664318634453,916.13,No pobre,1.1372255850850943,0.29601832069231054,0.7630998523890238
838,Sierra,Urbana,4,46,Secundaria,Informal,Sí,Sí,33.08525547854378,635.73,No pobre,0.001136089495589632,-0.00322593914610149,-0.7537739236960856
839,Costa,Rural,5,44,Superior,Inactivo,No,Sí,126.60986754829425,369.5,No pobre,0.569180837290342,-0.1528480690653075,0.640869176087915
840,Costa,Rural,6,49,Primaria,Informal,No,Sí,56.37452720644791,312.23,No pobre,1.1372255850850943,0.22120725573270755,-0.4064832865524381
841,Amazonia,Urbana,4,39,Superior,Inactivo,Sí,No,21.55685112558248,530.79,No pobre,0.001136089495589632,-0.5269033938633226,-0.9256859928997125
842,Sierra,Urbana,3,38,Superior,Formal,Sí,Sí,139.1309245318995,1175.26,No pobre,-0.5669086582991627,-0.6017144588229256,0.8275837246728791
843,Sierra,Urbana,6,26,Secundaria,Informal,Sí,No,196.12480937855202,413.72,No pobre,1.1372255850850943,-1.4994472383381618,1.677479024660729
844,Costa,Rural,5,58,Primaria,Informal,Sí,Sí,29.62238131383655,186.84,Pobre,0.569180837290342,0.8945068403691347,-0.8054124544779873
845,Sierra,Urbana,4,47,Secundaria,Formal,No,No,88.90836092075452,784.25,No pobre,0.001136089495589632,0.07158512581350153,0.0786626626800339
846,Costa,Urbana,5,45,Primaria,Formal,No,Sí,120.653624480653,564.86,No pobre,0.569180837290342,-0.07803700410570451,0.5520494193299085
847,Amazonia,Urbana,5,36,Primaria,Inactivo,Sí,No,19.265733385145978,30,Pobre,0.569180837290342,-0.7513365887421316,-0.9598512407075243
848,Costa,Urbana,3,46.04312114989733,Superior,Informal,Sí,No,205.0538544865651,712.51,No pobre,-0.5669086582991627,5.31564587615229e-16,1.8106293352791063
849,Costa,Rural,3,31,Primaria,Formal,No,No,59.21234052909874,403.02,No pobre,-0.5669086582991627,-1.1253919135401467,-0.3641656903462286
850,Costa,Urbana,3,31,Superior,Formal,No,Sí,8.514565283605783,961.55,No pobre,-0.5669086582991627,-1.1253919135401467,-1.120173128984894
851,Costa,Rural,7,19,Secundaria,Formal,No,No,43.47134162756505,506.71,No pobre,1.7052703328798469,-2.023124693055383,-0.5988961534392905
852,Sierra,Rural,3,60,Secundaria,Informal,No,No,83.63325145894079,715.97,No pobre,-0.5669086582991627,1.0441289702883407,0
853,Insular,Urbana,4,48,Secundaria,Informal,No,No,58.9605152501664,729.55,No pobre,0.001136089495589632,0.14639619077310453,-0.3679209199039009
854,Sierra,Urbana,1,30,Primaria,Formal,Sí,No,12.857515529802713,572.1,No pobre,-1.7029981538886676,-1.2002029784997497,-1.055410865239319
855,Sierra,Urbana,5,62,Primaria,Formal,No,No,52.80317603122297,437.8,No pobre,0.569180837290342,1.1937511002075467,-0.45973943125281175
856,Costa,Urbana,3,46.04312114989733,Primaria,Informal,No,Sí,11.223966924531808,487.59,No pobre,-0.5669086582991627,5.31564587615229e-16,-1.079770413384825
857,Amazonia,Rural,4,56,Secundaria,Informal,No,No,143.66749893378827,401.47,No pobre,0.001136089495589632,0.7448847104499287,0.8952333202844847
858,Costa,Urbana,7,43,Secundaria,Informal,Sí,Sí,7.944786954286154,553.56,No pobre,1.7052703328798469,-0.22765913402491053,-1.1286696883162435
859,Costa,Urbana,3,40,Secundaria,Formal,Sí,No,44.547872263463866,977.5,No pobre,-0.5669086582991627,-0.4520923289037196,-0.5828428815802996
860,Amazonia,Rural,5,45,Superior,Formal,Sí,Sí,86.64467786134337,945.97,No pobre,0.569180837290342,-0.07803700410570451,0.0449065220338563
861,Costa,Urbana,5,52,Primaria,Desempleado,No,No,48.131903095543706,35.58,Pobre,0.569180837290342,0.4456404506115166,-0.5293976572831335
862,Costa,Rural,3,57,Primaria,Formal,No,Sí,56.510581884065815,671.68,No pobre,-0.5669086582991627,0.8196957754095316,-0.4044544332577392
863,Sierra,Urbana,2,68,Secundaria,Desempleado,No,No,159.08914703290256,296.14,Pobre,-1.134953406093915,1.6426174899651649,1.1252016102645213
864,Sierra,Rural,3,39,Secundaria,Formal,No,No,127.65247908143952,802.63,No pobre,-0.5669086582991627,-0.5269033938633226,0.6564166448052602
865,Sierra,Urbana,5,32,Secundaria,Informal,No,Sí,136.84750758150946,830.5,No pobre,0.569180837290342,-1.0505808485805437,0.7935333113825651
866,Costa,Urbana,5,47,Primaria,Informal,Sí,No,107.00120858885205,461.17,No pobre,0.569180837290342,0.07158512581350153,0.34846399729488914
867,Costa,Urbana,5,85,Secundaria,Formal,Sí,No,272.9040607753424,998.94,No pobre,0.569180837290342,2.914405594278416,2.8224145747515967
868,Costa,Rural,7,40,Superior,Desempleado,Sí,Sí,201.41682918954612,399.66,No pobre,1.7052703328798469,-0.4520923289037196,1.7563938552062843
869,Sierra,Urbana,1,62,Secundaria,Informal,Sí,Sí,75.7727612485682,765.23,No pobre,-1.7029981538886676,1.1937511002075467,-0.11721597331662761
870,Sierra,Urbana,3,43,Secundaria,Informal,Sí,Sí,104.95006414907778,946.84,No pobre,-0.5669086582991627,-0.22765913402491053,0.3178772418271618
871,Costa,Urbana,4,39,Secundaria,Formal,Sí,No,38.89290049169069,934.02,No pobre,0.001136089495589632,-0.5269033938633226,-0.6671700676165796
872,Costa,Rural,2,36,Primaria,Desempleado,No,Sí,15.790091006392341,184.71,Pobre,-1.134953406093915,-0.7513365887421316,-1.0116801716549257
873,Sierra,Urbana,1,43,Primaria,Informal,No,Sí,68.39834427560841,653.73,No pobre,-1.7029981538886676,-0.22765913402491053,-0.22718360128816198
874,Sierra,Urbana,2,69,Primaria,Informal,No,Sí,20.336504499913175,273.2,Pobre,-1.134953406093915,1.7174285549247679,-0.9438838550791898
875,Sierra,Urbana,5,50,Secundaria,Formal,Sí,Sí,47.05649687836721,741.8,No pobre,0.569180837290342,0.29601832069231054,-0.5454341617610292
876,Sierra,Rural,6,53,Primaria,Informal,No,No,16.53774600271586,48.25,Pobre,1.1372255850850943,0.5204515155711196,-1.0005311076966172
877,Costa,Urbana,3,58,Primaria,Informal,Sí,No,63.61744926022496,415.91,No pobre,-0.5669086582991627,0.8945068403691347,-0.2984765165586743
878,Sierra,Urbana,3,75,Primaria,Inactivo,Sí,Sí,7.8035631787881155,218.65,Pobre,-0.5669086582991627,2.166294944682386,-1.1307756234242865
879,Amazonia,Rural,3,57,Secundaria,Formal,No,Sí,113.17716206651976,856.67,No pobre,-0.5669086582991627,0.8196957754095316,0.4405600852828566
880,Sierra,Urbana,7,26,Primaria,Informal,No,Sí,54.715839108764946,216.02,Pobre,1.7052703328798469,-1.4994472383381618,-0.43121771590673635
881,Costa,Rural,4,32,Primaria,Formal,Sí,No,65.6497280135579,325.74,No pobre,0.001136089495589632,-1.0505808485805437,-0.2681710870311013
882,Amazonia,Urbana,5,24,Secundaria,Formal,Sí,No,86.3797851044989,534.87,No pobre,0.569180837290342,-1.6490693682573678,0.040956429674848305
883,Sierra,Urbana,6,18,Primaria,Informal,No,Sí,18.912868074461556,83.83,Pobre,1.1372255850850943,-2.097935758014986,-0.9651131836315124
884,Costa,Urbana,4,64,Secundaria,Formal,Sí,No,14.53385430960926,769.46,No pobre,0.001136089495589632,1.3433732301267527,-1.0304132281423168
885,Sierra,Urbana,3,39,Primaria,Formal,No,Sí,30.622937827479237,691.72,No pobre,-0.5669086582991627,-0.5269033938633226,-0.7904921120481785
886,Amazonia,Rural,7,52,Superior,Formal,Sí,No,81.20591502637835,721.78,No pobre,1.7052703328798469,0.4456404506115166,-0.03619654689401754
887,Costa,Urbana,5,63,Superior,Formal,No,No,5.1425448435875545,1024.13,No pobre,0.569180837290342,1.2685621651671497,-1.170456845056282
888,Costa,Urbana,1,39,Primaria,Desempleado,No,Sí,94.76860379843671,142.72,Pobre,-1.7029981538886676,-0.5269033938633226,0.1660508604126526
889,Costa,Urbana,4,44,Primaria,Formal,Sí,Sí,28.88209119756743,596.22,No pobre,0.001136089495589632,-0.1528480690653075,-0.8164516930232701
890,Costa,Urbana,6,51,Superior,Formal,Sí,Sí,2.3936869534815393,767.49,No pobre,1.1372255850850943,0.3708293856519136,-1.211447933967338
891,Sierra,Urbana,2,49,Primaria,Formal,Sí,Sí,147.84053595300304,688.28,No pobre,-1.134953406093915,0.22120725573270755,0.9574618305685008
892,Sierra,Rural,7,35,Superior,Informal,Sí,No,151.2384682501128,805.41,No pobre,1.7052703328798469,-0.8261476537017347,1.0081319453845135
893,Sierra,Urbana,1,56,Primaria,Informal,No,No,157.21715819065912,441.48,No pobre,-1.7029981538886676,0.7448847104499287,1.0972864308916268
894,Sierra,Rural,2,54,Secundaria,Informal,No,Sí,91.82134536694474,655.95,No pobre,-1.134953406093915,0.5952625805307227,0.12210121396349127
895,Sierra,Rural,1,42,Primaria,Inactivo,No,Sí,348.65545472703786,136.33,Pobre,-1.7029981538886676,-0.30247019898451355,3.9520226697304985
896,Sierra,Urbana,3,29,Primaria,Desempleado,Sí,No,109.5258824472533,216.25,Pobre,-0.5669086582991627,-1.2750140434593527,0.3861120441341358
897,Costa,Urbana,5,55,Superior,Informal,No,Sí,82.25121095411578,928.29,No pobre,0.569180837290342,0.6700736454903257,-0.020609048367275895
898,Costa,Rural,5,66,Superior,Formal,No,Sí,7.145019425735326,1038.17,No pobre,0.569180837290342,1.492995360045959,-1.1405958566310916
899,Costa,Urbana,4,65,Primaria,Informal,Sí,Sí,83.63325145894079,471.35,No pobre,0.001136089495589632,1.418184295086356,0
900,Sierra,Urbana,2,58,Primaria,Informal,No,Sí,50.488647675232286,710.26,No pobre,-1.134953406093915,0.8945068403691347,-0.4942537791822041
901,Amazonia,Urbana,8,39,Primaria,Inactivo,No,Sí,86.01062976609411,30,Pobre,2.273315080674599,-0.5269033938633226,0.03545156914604238
902,Sierra,Urbana,4,39,Primaria,Formal,Sí,Sí,4.884792478556281,507.25,No pobre,0.001136089495589632,-0.5269033938633226,-1.1743004595807216
903,Sierra,Urbana,5,38,Superior,Inactivo,Sí,Sí,56.42833125716209,560.77,No pobre,0.569180837290342,-0.6017144588229256,-0.40568095819834665
904,Sierra,Rural,3,40,Primaria,Formal,Sí,No,87.21872806046666,494.32,No pobre,-0.5669086582991627,-0.4520923289037196,0.053466783674287886
905,Sierra,Urbana,5,56,Secundaria,Inactivo,No,Sí,52.54234569819461,496.01,No pobre,0.569180837290342,0.7448847104499287,-0.4636289445704513
906,Sierra,Urbana,4,50,Superior,Informal,Sí,Sí,69.83342867023622,909.88,No pobre,0.001136089495589632,0.29601832069231054,-0.2057835601195046
907,Sierra,Urbana,6,20,Superior,Formal,Sí,Sí,79.4172915713922,877.13,No pobre,1.1372255850850943,-1.9483136280957798,-0.06286857797122605
